Wavelength,Bamboo_Ventral,Calophyllum inophyllum_Ventral,Celtis_australis_Ventral,Ficus benjamina (Dhoda)_Ventral,Juglans regia Bharmat (Kagzi)_Ventral,Melia_azaderch_Ventral,Morus_alba_Ventral,Prunus persica_Ventral,Prunus_cummunis_Ventral,Punica_granatum_Ventral,Putranjiva_roxburghii_Ventral,pyrus_pashia_Ventral,Ficus Benghalensis_Ventral,Juglans regia Banuri (Minakshi)_Ventral,Kydia calycina_Ventral,Lannea coromandelica_Ventral,Lantana contact_Ventral,Malotus philippensis test_Ventral,Malotus_philippensis contact pro_Ventral,Prunus armeniaca_Ventral,Prunus cornuta_Ventral,Quercus leucotrichophora_Ventral,Querus floribunda_Ventral,Rodhodendrone arboreum_Ventral,Santalm album_Ventral,Sapandus mukorossi_Ventral,Wendlandia heynei_Ventral,Jacaranda mimosifolia_Ventral,Abies pindrow_Ventral,Acacia catechu_Ventral,Acacia Modesta_Ventral,Albizia_Chinensis_Ventral,Cidrus deodadara_Chamba_jot_Ventral,Cidrus_Deodara_IHBT_Ventral,Leucaena leucocephala_Ventral,Phyllanthus emblica_Ventral,Picea smithiana (Spruce_without cone)_Ventral,Picea smithiana (With Cone)_Ventral,Pinus_roxburghii_Ventral,Taxus baccata_Ventral,Bombax ceiba_Ventral,Albizia lebbeck_Ventral,Syzygium_cumini_Ventral,Terminalia_atala_Ventral,Vitex negundo (Vanna)_Ventral,Robinia pseudoacacia (Rubinia)_Ventral,Vyul_Ventral
1525,0.333612379,0.28625767,0.345078516,0.292938158,0.357791001,0.276936518,0.266070427,0.32212161,0.302979829,0.244732978,0.250632488,0.405948676,0.238671815,0.381931792,0.270961828,0.235476889,0.242876957,0.320802664,0.332513375,0.399671382,0.268798749,0.30443163,0.270512144,0.230589353,0.295045475,0.384924392,0.468896733,0.273941746,0.152970556,0.456590815,0.323425524,0.326818881,0.176515561,0.177167123,0.405600315,0.318146532,0.202500237,0.165637693,0.173999609,0.215586759,0.198435617,0.427599408,0.240769795,0.303092898,0.246708224,0.305386784,0.270626749
1526,0.334351683,0.287848056,0.346436318,0.294184333,0.358736145,0.278204004,0.2671796,0.323318685,0.304155403,0.246099032,0.251779752,0.406829851,0.24024272,0.382696177,0.272217907,0.236628429,0.243913853,0.321944067,0.333474725,0.400307271,0.270228972,0.305959275,0.271580687,0.232044456,0.296041298,0.385401171,0.469428897,0.275171668,0.153854397,0.457680918,0.324499578,0.328544312,0.177596161,0.178075277,0.407134147,0.319476997,0.203452064,0.166629764,0.175148237,0.216815257,0.199529048,0.428490901,0.242083022,0.304354743,0.248175928,0.306444687,0.271913689
1527,0.335072275,0.289415802,0.347847817,0.295436954,0.359700057,0.279449975,0.268274916,0.324500804,0.305319195,0.247448773,0.252929235,0.407681864,0.241811024,0.38345712,0.273458041,0.237784196,0.244945844,0.323096111,0.334433721,0.400932694,0.271635611,0.307465048,0.272643432,0.233469542,0.297037644,0.385851548,0.469965746,0.276392976,0.154713904,0.458789939,0.32559701,0.330256536,0.178662932,0.17896937,0.40866865,0.320800881,0.204392485,0.167605637,0.176292792,0.218042852,0.200622262,0.42938984,0.24338354,0.305615883,0.249628458,0.30748323,0.273197189
1528,0.335803639,0.290990327,0.349207286,0.296670851,0.360636692,0.280690782,0.269376573,0.325684058,0.306477486,0.248795537,0.254067624,0.408552944,0.243345746,0.38420446,0.274684027,0.238920234,0.245962637,0.324215255,0.335370411,0.40155468,0.273036919,0.308960114,0.273686154,0.234902541,0.298003213,0.386312358,0.470478649,0.277603989,0.155578419,0.459858471,0.326649952,0.331972368,0.179728349,0.17987444,0.41017094,0.322126537,0.205323773,0.168595682,0.177436873,0.219257842,0.201703236,0.430251994,0.244687435,0.306865453,0.251077789,0.308527055,0.274472015
1529,0.336530695,0.292565284,0.3504644,0.297878721,0.361561561,0.2819238,0.270473412,0.326865877,0.307619941,0.250118387,0.255185559,0.409427614,0.244864956,0.384923031,0.275884637,0.240045878,0.246955131,0.325306748,0.336279389,0.402154853,0.274420096,0.310447189,0.274702621,0.23633458,0.298951154,0.386773996,0.470976883,0.278796912,0.156441475,0.460900024,0.327677928,0.333673138,0.180800294,0.180773869,0.411665261,0.323436786,0.20623036,0.169590205,0.178574132,0.220454736,0.202775827,0.431081543,0.245979198,0.308115733,0.252509507,0.309563659,0.275732317
1530,0.337249375,0.294124839,0.351854126,0.2990824,0.362464577,0.283162275,0.271562252,0.328044205,0.308758994,0.251451248,0.256313468,0.410287578,0.246390443,0.385623654,0.277102441,0.241152584,0.247956364,0.326411371,0.337201546,0.402740459,0.275783555,0.311898215,0.275705611,0.237736149,0.299889319,0.387205574,0.471471209,0.279984571,0.157294602,0.461950588,0.328714481,0.335374269,0.181853018,0.181670228,0.413166268,0.324716498,0.207131411,0.170584864,0.179699834,0.221640907,0.203842144,0.431920052,0.247260411,0.309333211,0.253934604,0.310595318,0.276990994
1531,0.337969878,0.295675282,0.353249254,0.300294716,0.363350314,0.284348859,0.272639841,0.329210928,0.309881079,0.252791533,0.257430594,0.411114938,0.247865702,0.386328565,0.278306279,0.24223419,0.248952388,0.327496117,0.338115539,0.403325239,0.277138114,0.31330413,0.276703874,0.23910934,0.300797495,0.387630028,0.471945383,0.281164237,0.158140551,0.462962107,0.329725361,0.337085545,0.182889475,0.182566841,0.414594278,0.326022744,0.208043603,0.171548099,0.180826676,0.222828992,0.204887017,0.432744358,0.248535394,0.310529528,0.255360925,0.311622757,0.278240175
1532,0.338685788,0.297249125,0.35455038,0.301516372,0.364250729,0.285557372,0.273705599,0.330376915,0.311007571,0.254135196,0.2585345,0.411953385,0.24937162,0.387046288,0.279530784,0.243333956,0.249957139,0.328589138,0.339031114,0.403915795,0.278515045,0.314745745,0.277710993,0.240517913,0.30172594,0.38807874,0.472418806,0.282358694,0.159012452,0.463992121,0.330742044,0.338803904,0.183955589,0.183475853,0.416037748,0.327339559,0.208966095,0.172530319,0.181968697,0.224036475,0.205946668,0.433562731,0.249822648,0.31175889,0.25680218,0.312644824,0.279491635
1533,0.339358692,0.298771638,0.355796776,0.302699362,0.365133832,0.286762782,0.274733897,0.331501948,0.312092417,0.255432222,0.259613474,0.412738327,0.250881473,0.387735197,0.280737982,0.244424509,0.250944281,0.329685262,0.339949246,0.404479953,0.279854427,0.316171985,0.27870292,0.241901279,0.302656598,0.388500406,0.472899811,0.283514408,0.159867046,0.465036531,0.331768666,0.340469596,0.184990346,0.184346213,0.417504123,0.328598193,0.209875949,0.173481197,0.183081973,0.225222279,0.20699766,0.434392649,0.251064565,0.312961124,0.258193825,0.313626083,0.280705172
1534,0.340016677,0.300281184,0.357005857,0.303875707,0.366003525,0.287918378,0.27576232,0.332599664,0.313144006,0.256709259,0.260680657,0.413497053,0.25234852,0.388410296,0.281915461,0.245514645,0.251916331,0.330769834,0.34084755,0.405035986,0.281177037,0.317581642,0.279681889,0.243268749,0.303572344,0.388911673,0.473386526,0.284643667,0.160715384,0.466055915,0.332776818,0.342134343,0.186013128,0.185209535,0.418942332,0.329859153,0.210782308,0.174403509,0.184192284,0.226397634,0.208029746,0.435213279,0.25229372,0.314133404,0.259575581,0.314591724,0.281913591
1535,0.340688155,0.301802164,0.358295829,0.30504322,0.366880412,0.289079585,0.276797671,0.333692367,0.314207034,0.25797559,0.261744375,0.414307862,0.253805851,0.389096143,0.283079945,0.246610438,0.25287695,0.331819006,0.341714687,0.405620331,0.282519412,0.319009863,0.280656937,0.244669332,0.304473865,0.38934662,0.473863763,0.285784375,0.161573704,0.467065186,0.333760164,0.343806749,0.187047434,0.18609713,0.420375769,0.331119237,0.211691462,0.17536861,0.185312417,0.227574197,0.209062891,0.435999664,0.253547381,0.315311698,0.260954888,0.315556741,0.283129888
1536,0.341355267,0.303282454,0.359611768,0.306167645,0.367730625,0.290241765,0.277806914,0.334777428,0.31526345,0.259214563,0.262793843,0.415097803,0.255254365,0.389763999,0.284216773,0.247673274,0.253811253,0.332839725,0.342564341,0.406183685,0.283819965,0.320397189,0.281607728,0.246041517,0.305342044,0.389761636,0.47430554,0.286892503,0.162409595,0.468052592,0.334715028,0.345455631,0.188049374,0.186957837,0.421780642,0.332329177,0.212581857,0.1763289,0.186398489,0.228718074,0.210076497,0.436761006,0.254779197,0.316453191,0.262293385,0.316509405,0.284308277
1537,0.342014169,0.304768818,0.360889455,0.307305583,0.368555848,0.291367619,0.278808371,0.335863246,0.31631668,0.260472624,0.263848125,0.415852994,0.256699474,0.39044109,0.285355556,0.248720226,0.254751763,0.333858327,0.343411942,0.406724118,0.285114765,0.321760167,0.282551329,0.247395467,0.306203033,0.39017887,0.474729207,0.287990321,0.163244186,0.468995842,0.335655583,0.347121889,0.189057036,0.187815404,0.423137406,0.333555089,0.213462823,0.177270458,0.187490562,0.22986244,0.211072708,0.43751391,0.255989,0.317567193,0.263643987,0.317469227,0.285485475
1538,0.342658756,0.306239157,0.362184541,0.308428563,0.369374388,0.292479625,0.27979103,0.336910599,0.317358375,0.261718461,0.264870576,0.416605357,0.258113622,0.391107643,0.28647608,0.249745642,0.25568955,0.334850752,0.344240408,0.407273298,0.286414948,0.323120502,0.28350172,0.24873748,0.307051014,0.390598322,0.475142792,0.289093036,0.164076945,0.469920388,0.336596417,0.34875364,0.190071991,0.188668739,0.424475796,0.334780153,0.214335289,0.178215976,0.188580485,0.231007107,0.212061954,0.438250333,0.25718187,0.318686036,0.264976877,0.318406494,0.286645933
1539,0.343270712,0.307665275,0.363365349,0.309515408,0.370176012,0.293602908,0.280753196,0.337926364,0.318366611,0.262941587,0.26586731,0.417327247,0.259492296,0.391733429,0.287582541,0.250769574,0.256609568,0.33583478,0.345060879,0.407804588,0.287677419,0.324474145,0.284452418,0.25005733,0.307886293,0.390994538,0.475544045,0.29016994,0.164895275,0.470868249,0.337544448,0.350351296,0.191064078,0.189494214,0.425842482,0.335975447,0.21520533,0.179138421,0.18965503,0.232130208,0.21304266,0.438996378,0.258353554,0.319798565,0.266283396,0.319316334,0.287775105
1540,0.343870992,0.309112579,0.364533505,0.310613131,0.370983291,0.294717771,0.281729928,0.338950708,0.319360457,0.264178052,0.266876049,0.418038792,0.260894755,0.392359841,0.288707045,0.251804565,0.25752838,0.336850917,0.345900178,0.408331971,0.288953187,0.32584788,0.285394232,0.251397263,0.308747802,0.391406454,0.475973949,0.291247155,0.165730769,0.47183025,0.338499296,0.35197812,0.192070887,0.190325462,0.427236944,0.337180339,0.216101018,0.180063946,0.190749349,0.233269437,0.214035149,0.439776626,0.259516226,0.320903078,0.267611219,0.32022459,0.288920622
1541,0.344474011,0.310557755,0.365795014,0.311678201,0.371788684,0.295810089,0.282692987,0.339959426,0.320340431,0.265384676,0.267846142,0.418765104,0.262294806,0.392980994,0.289801882,0.252819731,0.258429359,0.337849534,0.346720166,0.408872442,0.290232076,0.327215116,0.286316526,0.252724071,0.309589987,0.391820095,0.476421868,0.292316796,0.166570749,0.47278071,0.339452909,0.353576794,0.193072313,0.1911588,0.42860636,0.338362038,0.216986648,0.180998341,0.191830863,0.234397164,0.215030805,0.440534669,0.260670786,0.321991577,0.268917459,0.321106807,0.29005377
1542,0.345088468,0.311999921,0.367017122,0.312746882,0.372602928,0.29690956,0.283646598,0.340993732,0.321324244,0.266587297,0.268825038,0.419501396,0.263690341,0.393614066,0.290894413,0.253843292,0.259327212,0.338824627,0.347515729,0.409405421,0.29149005,0.328573011,0.287241133,0.254051629,0.310401954,0.392234934,0.47682874,0.293379608,0.1674089,0.47372356,0.340393566,0.355187624,0.194062259,0.192001076,0.429968361,0.339534138,0.217875381,0.181931767,0.192911302,0.235506934,0.216010114,0.441270358,0.26184512,0.323089335,0.270213566,0.32199815,0.291186834
1543,0.345717207,0.313449206,0.368202712,0.313856232,0.373422078,0.297996705,0.284601558,0.342032787,0.3223177,0.267792321,0.26983334,0.420210417,0.265094009,0.394276905,0.291996085,0.25484509,0.260224408,0.339821372,0.348320004,0.40993615,0.292743945,0.329932487,0.288165342,0.255397218,0.311223923,0.392668387,0.477220467,0.294437304,0.168267843,0.474646254,0.341309686,0.356812991,0.195061495,0.19284907,0.431308633,0.340715494,0.218769546,0.182878736,0.193988747,0.236624064,0.2169685,0.442011017,0.263010786,0.324179868,0.271507074,0.322896823,0.292322316
1544,0.346313272,0.314848634,0.36942707,0.314920234,0.374185175,0.299026309,0.285525832,0.342987114,0.323281474,0.268942363,0.270794212,0.420882919,0.266455883,0.394912232,0.293052972,0.25580335,0.261105938,0.340789273,0.349105761,0.410458481,0.293970238,0.331252932,0.289078151,0.256703004,0.312024926,0.393078897,0.477610408,0.295459829,0.169109065,0.475549121,0.342212503,0.35836817,0.196041837,0.193669413,0.432593765,0.341861604,0.219625282,0.18380117,0.195042681,0.237716475,0.217909243,0.44270714,0.264130254,0.325209125,0.272757643,0.323756877,0.293411598
1545,0.34689734,0.316231383,0.370626249,0.315962013,0.374946531,0.300059165,0.286441407,0.343934876,0.324240686,0.27009225,0.271754542,0.421560463,0.267795184,0.39552262,0.294096508,0.256782772,0.261990129,0.341734794,0.349861326,0.41097739,0.295176763,0.332552166,0.289995243,0.257997153,0.312805385,0.393465347,0.477976912,0.296487006,0.169925163,0.476470626,0.343116924,0.359947313,0.197015484,0.194489367,0.433894673,0.343004056,0.220496548,0.184706616,0.196117564,0.238807599,0.218839457,0.443381285,0.265256759,0.326247171,0.274012069,0.324621917,0.294501385
1546,0.347465217,0.317598503,0.371729488,0.316988122,0.375709644,0.301091102,0.287339971,0.344889748,0.32518416,0.271240864,0.272699791,0.42221738,0.269123437,0.396099842,0.295126894,0.257752455,0.262850737,0.342691359,0.350622589,0.411483147,0.296361611,0.33382835,0.290877987,0.259279504,0.313591686,0.393833245,0.478360238,0.297505568,0.170732644,0.477401482,0.34402732,0.361516906,0.19798381,0.195293961,0.435202049,0.344135737,0.221376768,0.1856072,0.197173256,0.239906488,0.219766667,0.444084734,0.266359465,0.327273203,0.275252189,0.325463024,0.295577498
1547,0.348004601,0.318945189,0.372875519,0.317967341,0.376448668,0.302091334,0.288219283,0.345819865,0.326089696,0.272357832,0.273595656,0.422884694,0.270465372,0.396646522,0.296134414,0.258695048,0.263699818,0.343623048,0.351387847,0.411957486,0.297537041,0.335087244,0.291733606,0.260542002,0.314368102,0.394189336,0.478778822,0.298495625,0.17151263,0.4783091,0.344931103,0.363030264,0.198942454,0.196086649,0.436476933,0.345241309,0.222239484,0.186495517,0.198214988,0.240992327,0.220718073,0.444775764,0.26743862,0.328252477,0.276466838,0.326266458,0.296628141
1548,0.348574051,0.320320298,0.374050884,0.318972608,0.377216045,0.303140216,0.28911319,0.346796231,0.32701819,0.273495681,0.274523669,0.423598197,0.271824865,0.397243913,0.297172779,0.259676545,0.264574931,0.344550686,0.352146476,0.412443756,0.298733009,0.336386674,0.292601059,0.261836554,0.315137127,0.394562024,0.479189404,0.299512029,0.172296564,0.479210064,0.34583131,0.364607576,0.19990748,0.196915748,0.437763147,0.346384138,0.223114779,0.187398394,0.199291278,0.242088369,0.221679468,0.445456025,0.268557119,0.329287783,0.277707149,0.327097943,0.297712004
1549,0.349131067,0.32166656,0.37518422,0.319983663,0.37797795,0.304171794,0.289994162,0.34776452,0.327946496,0.27462427,0.275454605,0.424263161,0.273138006,0.39784716,0.298207298,0.260629982,0.265417723,0.345463286,0.352893592,0.412928019,0.299902166,0.337671237,0.293454198,0.263110987,0.315896929,0.394935483,0.479569336,0.300522558,0.173111956,0.480088499,0.346723875,0.366172377,0.200868561,0.197730615,0.43902681,0.347524352,0.223964604,0.188294307,0.200338231,0.243162385,0.222598411,0.446136344,0.269651745,0.330305866,0.278917893,0.32790945,0.298771077
1550,0.349671189,0.322992793,0.376397315,0.320972323,0.378714003,0.305132352,0.290868491,0.348677391,0.328855503,0.275716831,0.276361387,0.424900593,0.274422354,0.398409863,0.299212385,0.261535691,0.266227618,0.346335137,0.353619831,0.413392927,0.30105247,0.338919552,0.294301616,0.264351095,0.316643715,0.395305663,0.479922792,0.301509121,0.173925925,0.480924121,0.347590944,0.367678376,0.20183417,0.198526648,0.440256674,0.348622261,0.224799419,0.189190626,0.201372288,0.244209706,0.223499881,0.446783092,0.270713421,0.331268505,0.280104427,0.328700184,0.299800727
1551,0.350207984,0.324320439,0.377621883,0.321950023,0.379424595,0.306099529,0.291737733,0.34957434,0.329766725,0.276799223,0.27727121,0.425546051,0.275670872,0.398977192,0.300214571,0.262465648,0.267049248,0.347219578,0.354331228,0.413876109,0.302201022,0.340164103,0.295145014,0.265593695,0.317388505,0.395680304,0.48025715,0.302488656,0.174720314,0.48176232,0.348452575,0.369196955,0.202788922,0.199323176,0.441493003,0.349710763,0.225651518,0.190091992,0.202414453,0.245262292,0.224401235,0.447423324,0.271772483,0.332242781,0.28128512,0.329504769,0.300829058
1552,0.350708351,0.325606545,0.378694082,0.322879746,0.380109963,0.307055774,0.292569058,0.350441288,0.330642731,0.27786326,0.278147275,0.426134879,0.276891388,0.399519511,0.301185338,0.263370885,0.267854537,0.348112571,0.355009898,0.414341942,0.303312295,0.341369548,0.295962678,0.266801391,0.318119451,0.396033314,0.480603235,0.303436572,0.175508857,0.482590902,0.349307871,0.370684009,0.203716902,0.200091148,0.442714709,0.350778368,0.226484305,0.190953512,0.20341911,0.246295258,0.225272432,0.448068131,0.272796215,0.333177898,0.282436884,0.330281791,0.301817744
1553,0.351214697,0.326899274,0.379734777,0.323811689,0.38079765,0.30800912,0.293406829,0.351296263,0.331484993,0.278912125,0.279007429,0.426724624,0.278124104,0.400022645,0.302129807,0.264255093,0.268653664,0.348964001,0.355664584,0.414765377,0.30441599,0.342553408,0.296760176,0.268006443,0.318845804,0.396361281,0.480942501,0.304377612,0.176263896,0.483391755,0.350139166,0.372139428,0.204633346,0.200859115,0.443916505,0.35182626,0.227306811,0.191802208,0.204419214,0.247314707,0.226161981,0.448689951,0.273813218,0.334096345,0.283594677,0.331048594,0.302807622
1554,0.351719625,0.328170583,0.380849784,0.324756585,0.381469704,0.308968358,0.294236238,0.352165587,0.332310212,0.279948451,0.27986511,0.427342439,0.279346898,0.400540233,0.303060186,0.265140364,0.269458731,0.349798779,0.356330317,0.415181092,0.305514744,0.343741266,0.297553114,0.269217257,0.319556433,0.396694815,0.481247107,0.305315874,0.176997211,0.484186394,0.350949579,0.373593332,0.205529214,0.201634876,0.44509631,0.352872938,0.228128153,0.19264956,0.205420969,0.248327201,0.227059149,0.449287534,0.274834571,0.335027683,0.284727244,0.331808508,0.303792735
1555,0.352208876,0.329401289,0.381853932,0.325683469,0.382144714,0.309886603,0.295024211,0.353021697,0.333136139,0.280967391,0.280705099,0.42793667,0.280580465,0.401070865,0.303972542,0.265991181,0.270239874,0.350637377,0.356981919,0.415600006,0.306588957,0.344913992,0.298349481,0.270400715,0.320235203,0.397032835,0.48153755,0.30623986,0.177764098,0.484970714,0.351744846,0.375039434,0.206428356,0.202399281,0.446253653,0.353911639,0.228932582,0.193479502,0.206405205,0.249323335,0.227912519,0.44987314,0.275838662,0.335937368,0.28583062,0.332536454,0.304746621
1556,0.352695548,0.330659332,0.382881229,0.326620906,0.382826596,0.31078925,0.295826845,0.353872397,0.333985142,0.281987176,0.281553832,0.428557128,0.281810981,0.401577339,0.304885607,0.266834777,0.271010653,0.3514519,0.357619919,0.416014826,0.307668347,0.346076698,0.299120417,0.27159176,0.320913836,0.397355264,0.481816271,0.307176602,0.178523069,0.485751265,0.352537011,0.376491884,0.207350309,0.203163606,0.44740712,0.354945764,0.229737786,0.19433403,0.207404624,0.250318085,0.228766272,0.450449036,0.276847268,0.33684078,0.286940715,0.333267259,0.305711974
1557,0.35314034,0.331878429,0.384016578,0.327523751,0.383460575,0.311671852,0.296607528,0.354696109,0.334811747,0.282993619,0.282384739,0.429166987,0.282993955,0.402079021,0.305797262,0.267679167,0.271782364,0.352271933,0.35828266,0.416430474,0.308729534,0.347211066,0.299879028,0.272768141,0.321592517,0.397685532,0.482105287,0.308097835,0.179263102,0.486531259,0.353333877,0.37790713,0.208257674,0.203923605,0.448570542,0.355966742,0.230553682,0.195201735,0.208401103,0.251321753,0.229611284,0.451021413,0.277831202,0.337726434,0.288007337,0.333998495,0.306646586
1558,0.353582776,0.333071742,0.38495671,0.32839905,0.384085182,0.312548999,0.297358142,0.355483631,0.335615427,0.283979758,0.28320219,0.429725246,0.284165831,0.402589611,0.306698137,0.268517016,0.272549024,0.353111572,0.358936656,0.41685122,0.309774577,0.348332981,0.300645866,0.273937323,0.32227135,0.398019161,0.482424781,0.308994188,0.180015619,0.4873066,0.354128797,0.379303131,0.20915342,0.204677711,0.449731054,0.356976362,0.231382142,0.196034366,0.209377413,0.252338712,0.230437573,0.451597575,0.278790398,0.33859592,0.289058192,0.334706209,0.30755692
1559,0.354048877,0.33429765,0.385915296,0.329278135,0.384714936,0.313452544,0.298132018,0.356301701,0.336406533,0.284953234,0.284020762,0.430310342,0.285319096,0.403063766,0.307573294,0.26932928,0.273304549,0.353899861,0.359552729,0.417248666,0.310814404,0.349452192,0.301368958,0.275109537,0.322949905,0.398316126,0.482722494,0.309883156,0.180731049,0.488041572,0.354897072,0.38070758,0.210035291,0.205419433,0.450842058,0.357986414,0.232197601,0.196833319,0.210346396,0.253329117,0.231270087,0.452150013,0.279747889,0.339452457,0.290139901,0.335402976,0.308483432
1560,0.354492185,0.335476599,0.387001625,0.330128919,0.385323124,0.314328134,0.298898747,0.357107242,0.337172548,0.285917539,0.284817169,0.43088024,0.286438129,0.403523354,0.3084281,0.270115,0.274037674,0.354644037,0.360164651,0.417620647,0.311815837,0.35054406,0.302092673,0.276242513,0.323590789,0.398605766,0.482975092,0.31075801,0.181438549,0.488738782,0.355641015,0.382074434,0.210893418,0.206146651,0.451918354,0.358969647,0.232982128,0.197625155,0.211295083,0.25428215,0.232079842,0.452664567,0.280690619,0.340280997,0.291202452,0.336088411,0.309386287
1561,0.35492827,0.336627894,0.387954164,0.330970025,0.385946135,0.315172,0.299631192,0.357868215,0.337953397,0.286884117,0.285607825,0.431415382,0.287562537,0.403994536,0.309268402,0.270902835,0.274758538,0.355395674,0.360762409,0.417990822,0.312813393,0.351641295,0.302837911,0.277367029,0.324201796,0.398896174,0.483212913,0.311620286,0.182176022,0.489421911,0.35639386,0.383432541,0.211767836,0.206870148,0.452978611,0.359925348,0.233761736,0.198419048,0.212229867,0.255230036,0.232863404,0.453147452,0.281628151,0.341110675,0.292237645,0.3367488,0.310276823
1562,0.355351526,0.337772857,0.388994434,0.331790885,0.386544099,0.315991777,0.300337142,0.358635818,0.338723046,0.287811544,0.286367201,0.431976567,0.288656616,0.40444365,0.310082419,0.271665042,0.275460331,0.356120808,0.36132026,0.41836305,0.31380056,0.352712382,0.303528286,0.278482982,0.324810884,0.399162701,0.483452029,0.312465532,0.182878505,0.490086882,0.357121337,0.384782029,0.212631978,0.207567932,0.454002895,0.360867127,0.234529882,0.199200582,0.213158483,0.256149806,0.233639512,0.453618839,0.282539338,0.341913221,0.293247243,0.33739573,0.311142048
1563,0.355752198,0.33888459,0.390122319,0.332593122,0.387116365,0.316797601,0.301054908,0.359384538,0.339472693,0.288724736,0.287117179,0.432533834,0.289709278,0.404917099,0.31091155,0.272432608,0.27615037,0.356826978,0.361878031,0.418740087,0.314767108,0.353759124,0.304230275,0.279591111,0.325417858,0.399443825,0.483720098,0.31332116,0.183587194,0.490774815,0.357827913,0.386111476,0.21347283,0.208269841,0.455043753,0.361798227,0.235278011,0.199996867,0.214095517,0.257064681,0.234421563,0.45410001,0.283440192,0.342694973,0.294225828,0.338064315,0.311981199
1564,0.356158329,0.340010725,0.391114646,0.333411341,0.387721105,0.317625199,0.301783461,0.360117629,0.340236769,0.289657635,0.287895433,0.433076996,0.290778415,0.405406597,0.311741717,0.273230789,0.276853415,0.357565624,0.362449085,0.419112936,0.315746075,0.354820593,0.304942768,0.28070477,0.326045258,0.399734328,0.484009954,0.31417582,0.184306679,0.491478367,0.358568628,0.387441292,0.214333799,0.209005937,0.456112492,0.362732806,0.236045956,0.200806227,0.215036642,0.258012903,0.235214507,0.45458818,0.284341706,0.34349885,0.295209454,0.33873006,0.312839794
1565,0.356580423,0.341145945,0.392130207,0.334223363,0.388324272,0.318456287,0.302507267,0.360889629,0.340986767,0.290559594,0.288658339,0.433647264,0.291851703,0.405854312,0.312525748,0.27397346,0.277542592,0.358292331,0.362993259,0.41948061,0.316717545,0.355854585,0.305604558,0.281793935,0.32666801,0.399996953,0.48427088,0.314999152,0.184967749,0.492137906,0.359273252,0.388771784,0.215174901,0.209728165,0.457133221,0.36367236,0.236830964,0.201570319,0.215961346,0.258945971,0.235997162,0.455077817,0.285221786,0.344291084,0.296210349,0.339376774,0.313691802
1566,0.357007969,0.342265251,0.393110622,0.335036304,0.388929485,0.319284218,0.303250534,0.361676368,0.341739699,0.291471091,0.289436594,0.434227167,0.292923427,0.406301852,0.313332334,0.274679078,0.278233744,0.359002746,0.363551275,0.419853615,0.317684026,0.356904951,0.306293351,0.282877866,0.327267148,0.400259447,0.484524505,0.315839792,0.185657045,0.492811907,0.359971246,0.390108105,0.216004521,0.210444809,0.458163449,0.364612239,0.237590485,0.202333381,0.21689285,0.259870989,0.236779005,0.455580479,0.286120282,0.345088537,0.297214997,0.34002397,0.314550342
1567,0.357402764,0.343345376,0.39393946,0.335836951,0.389528248,0.320089642,0.303964605,0.362415292,0.342509516,0.292395328,0.290216453,0.434773719,0.294001476,0.406730641,0.314121589,0.275417145,0.278932401,0.359709986,0.364130237,0.420208922,0.318625994,0.357949924,0.306976561,0.283940685,0.327867205,0.400521313,0.484778652,0.316680835,0.186369355,0.493529379,0.360724915,0.391420582,0.216857301,0.211160301,0.4592201,0.365525311,0.238339501,0.203110874,0.217807821,0.260790077,0.237544071,0.456065585,0.287006283,0.345873192,0.298196768,0.340650462,0.315412864
1568,0.357774475,0.344387006,0.394783525,0.336580681,0.390093953,0.320855208,0.304624363,0.36311359,0.343238856,0.293256637,0.290932887,0.435309408,0.295053788,0.40712276,0.314848285,0.276144002,0.279609869,0.360378484,0.364659862,0.420544999,0.319533314,0.358933231,0.307620619,0.284977576,0.328444858,0.400763482,0.485015181,0.317487693,0.187034059,0.494191238,0.361426886,0.392707406,0.217677828,0.211843448,0.460209162,0.366411446,0.239085465,0.203856707,0.218688894,0.261675305,0.238282375,0.456507522,0.28783929,0.346606933,0.299145117,0.341262842,0.31621673
1569,0.35814062,0.345430265,0.395752101,0.337309101,0.390645933,0.321605567,0.305294417,0.363797284,0.343940078,0.294104365,0.291644779,0.435843479,0.296075336,0.40754552,0.315618989,0.27686527,0.280296108,0.361059064,0.365191993,0.420898112,0.320437884,0.3599288,0.308281795,0.286039391,0.329018834,0.401015874,0.485285911,0.31829822,0.187716234,0.494845825,0.362101364,0.393980817,0.218483627,0.212520266,0.461196631,0.367298011,0.239804787,0.204611983,0.219585059,0.262572619,0.239041687,0.456972506,0.288672681,0.347334688,0.300077197,0.341862407,0.316998568
1570,0.358481815,0.346448847,0.396767803,0.338048193,0.391181214,0.322346817,0.305959655,0.364458742,0.344634515,0.294960858,0.29235422,0.436346807,0.297070874,0.407980169,0.316376342,0.27759515,0.280964294,0.361746986,0.365739271,0.42125387,0.321320682,0.360899277,0.308922388,0.287079098,0.329599064,0.401276228,0.485567642,0.3190895,0.188386577,0.495527496,0.362801476,0.395212856,0.219308073,0.213199769,0.462199182,0.368158605,0.240524302,0.205359789,0.220473054,0.263466164,0.239786678,0.457439116,0.28949113,0.348051679,0.300995406,0.342436172,0.31778156
